회사명,직무명,링크
현대엘리베이터,[현대그룹] 2024 하반기 신입 매니저 채용 - Traction system 개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45525016?rPageCode=SL&logpath=21&sn=6
현대엘리베이터,[현대그룹] 2024 하반기 신입 매니저 채용 - 기계개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45524994?rPageCode=SL&logpath=21&sn=6
현대엘리베이터,[현대그룹] 2024 하반기 신입 매니저 채용 - 기계시험해석,https://www.jobkorea.co.kr/Recruit/GI_Read/45524977?rPageCode=SL&logpath=21&sn=6
㈜브리즈,금융사 시스템 운영 유지보수 엔지니어 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45524800?rPageCode=SL&logpath=21&sn=6
플라잎,[ 판교 / 로봇 스타트업 ] 머신러닝 엔지니어 (전문연구),https://www.jobkorea.co.kr/Recruit/GI_Read/45524705?rPageCode=SL&logpath=21&sn=6
㈜파이디지털헬스케어,헬스케어 플랫폼 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45524584?rPageCode=SL&logpath=21&sn=6
㈜페르소나에이아이,"AI 음성인식 개발자 및 음성인식 서버, 서비스 개발자 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45513465?rPageCode=SL&logpath=21&sn=6
디토닉㈜,[디토닉] 데이터허브 솔루션 개발 리드 엔지니어,https://www.jobkorea.co.kr/Recruit/GI_Read/45523917?rPageCode=SL&logpath=21&sn=6
㈜디엑스웨이브,[서울/여의도역/프리] KB증권 유지보수(SM) - DBA 중급,https://www.jobkorea.co.kr/Recruit/GI_Read/45523759?rPageCode=SL&logpath=21&sn=6
주식회사 굿센,자사 경영관리 SW 솔루션 구축/기술지원/컨설팅/PL 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45523622?rPageCode=SL&logpath=21&sn=6
맨텍네트웍스,[TA)우리은행 내부시스템 구축 . 고급1명(9/23투입.명동),https://www.jobkorea.co.kr/Recruit/GI_Read/45523260?rPageCode=SL&logpath=21&sn=6
㈜밀,AI 엔지니어 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45523207?rPageCode=SL&logpath=21&sn=6
㈜스마트정보,시스템 및 지원 업무 하실분을 찾습니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45523008?rPageCode=SL&logpath=21&sn=6
㈜엔소프트,(주)엔소프트에서 함께 할 소프트웨어 개발 (경력필수) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45522888?rPageCode=SL&logpath=21&sn=6
㈜엔소프트,(주)엔소프트 PLM시스템(지멘스 팀센터) 운영 및 개발 경력자(경력필수),https://www.jobkorea.co.kr/Recruit/GI_Read/45522794?rPageCode=SL&logpath=21&sn=6
㈜아이도트,[AIDOT] AI Research Engineer (Computer Vision),https://www.jobkorea.co.kr/Recruit/GI_Read/45522709?rPageCode=SL&logpath=21&sn=6
㈜디알젬,"㈜디알젬 각 부문 경력사원 모집(법무팀, IT개발, S/W연구소, 연구소, 해외영업, 감사실)",https://www.jobkorea.co.kr/Recruit/GI_Read/45517177?rPageCode=SL&logpath=21&sn=6
오투오,"[병역특례] [생성형 AI 활용 솔루션 기업, 오투오] 생성형 AI 엔지니어 초빙",https://www.jobkorea.co.kr/Recruit/GI_Read/45522186?rPageCode=SL&logpath=21&sn=6
굿어스데이터㈜,Naver Cloud 영업담당자 (신입/경력 5년 이하),https://www.jobkorea.co.kr/Recruit/GI_Read/45521930?rPageCode=SL&logpath=21&sn=6
굿어스데이터㈜,Oracle 엔지니어 (신입/경력) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45521900?rPageCode=SL&logpath=21&sn=6
㈜제노레이,[신입 / 경력] 소프트웨어(SW) 우수인재 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45521437?rPageCode=SL&logpath=21&sn=6
㈜아이스크림에듀,"[아이스크림에듀] 2024년 4분기 경력직 채용(개발본부, 사업전략본부, B2G사업본부)",https://www.jobkorea.co.kr/Recruit/GI_Read/45521683?rPageCode=SL&logpath=21&sn=6
㈜재능이아카데미,[재능그룹] JEI 재능이아카데미 시스템엔지니어(경력 2년이상) 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45513415?rPageCode=SL&logpath=21&sn=6
㈜웨어포인트,(잠실) Cassandra DB 운영자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45521445?rPageCode=SL&logpath=21&sn=6
㈜넥스리얼,임베디드 SW개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45519941?rPageCode=SL&logpath=21&sn=6
메이킷올,에듀테크 SW.AI 교육 콘텐츠 기획 및 개발자,https://www.jobkorea.co.kr/Recruit/GI_Read/45519867?rPageCode=SL&logpath=21&sn=6
㈜엑심베이,해외결제 위험관리 운영 (정규직),https://www.jobkorea.co.kr/Recruit/GI_Read/45507925?rPageCode=SL&logpath=21&sn=6
㈜DYB최선어학원,[직영] 24년 신학기 각 부문 STAFF 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45513693?rPageCode=SL&logpath=21&sn=6
한국IT교육원,채용연계형 AI 활용 미래형모빌리티 부트캠프,https://www.jobkorea.co.kr/Recruit/GI_Read/45483135?rPageCode=SL&logpath=21&sn=6
㈜바이트사이즈,Machine Vision 및 인공지능 관련 연구 개발 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45520122?rPageCode=SL&logpath=21&sn=6
㈜가온비즈아이,"(빅데이터 AWS 환경) 수집/마트 설계/구축 경력자 모집 (9월말부터, 6개월, 신논현역)",https://www.jobkorea.co.kr/Recruit/GI_Read/45519796?rPageCode=SL&logpath=21&sn=6
㈜데이터위버,[신규][AI모델러]NLP자연어 인공지능 전문가 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45519729?rPageCode=SL&logpath=21&sn=6
제이링크,SAP BTP기반 JAVA 개발자(신입/경력) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45519032?rPageCode=SL&logpath=21&sn=6
링크웨이㈜,내비게이션 지도 제작/ 현장 도로 정보 수집/ 운전/,https://www.jobkorea.co.kr/Recruit/GI_Read/45518322?rPageCode=SL&logpath=21&sn=6
㈜리브스메드,[연구소로봇]Document엔지니어 주임-과장,https://www.jobkorea.co.kr/Recruit/GI_Read/45517213?rPageCode=SL&logpath=21&sn=6
오스템임플란트㈜,오스템임플란트 국내 치과 영업 / 기술지원 / 영업지원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45517672?rPageCode=SL&logpath=21&sn=6
오스템임플란트㈜,오스템임플란트 글로벌 / 영업·마케팅 / 연구·개발 / IT·SW / 경영지원 / 생산·물류 / 인테리어·디자인 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45516419?rPageCode=SL&logpath=21&sn=6
키트넷,화성 삼성 Kubernetes(K8s) 플랫폼 엔지니어 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45517339?rPageCode=SL&logpath=21&sn=6
키트넷,"경기화성 삼성 Java ,React 모집",https://www.jobkorea.co.kr/Recruit/GI_Read/45517336?rPageCode=SL&logpath=21&sn=6
키트넷,"경기화성 삼성 Java ,RESTful API 모집",https://www.jobkorea.co.kr/Recruit/GI_Read/45517319?rPageCode=SL&logpath=21&sn=6
쿠도커뮤니케이션㈜,[쿠도커뮤니케이션] 솔루션사업부 데이터엔지니어링팀 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45517171?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (CTO부문)R&D - S/W개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45516507?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (CTO부문)R&D - H/W개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45516490?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (전장부품)R&D - S/W개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45516473?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (전장부품)R&D - H/W개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45516462?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (기판소재)품질,https://www.jobkorea.co.kr/Recruit/GI_Read/45516424?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (기판소재)생산기술/제조,https://www.jobkorea.co.kr/Recruit/GI_Read/45516409?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (기판소재)R&D - H/W개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45516393?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (광학솔루션)상품/마케팅 기획,https://www.jobkorea.co.kr/Recruit/GI_Read/45516344?rPageCode=SL&logpath=21&sn=6
㈜IBK저축은행,"(주)IBK저축은행 경력직 모집(IT, 서울/부산 근무가능)",https://www.jobkorea.co.kr/Recruit/GI_Read/45516281?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (광학솔루션)품질,https://www.jobkorea.co.kr/Recruit/GI_Read/45516267?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (광학솔루션)SCM,https://www.jobkorea.co.kr/Recruit/GI_Read/45516254?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (광학솔루션)생산기술/제조,https://www.jobkorea.co.kr/Recruit/GI_Read/45516236?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (광학솔루션)R&D - S/W개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45516205?rPageCode=SL&logpath=21&sn=6
엘지이노텍,2024년 하반기 신입사원 채용 (광학솔루션)R&D - H/W개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45516150?rPageCode=SL&logpath=21&sn=6
㈜트라이얼인포매틱스,임상데이터솔루션 스타트업 - BS (BioStatistician),https://www.jobkorea.co.kr/Recruit/GI_Read/45516051?rPageCode=SL&logpath=21&sn=6
㈜이원정보기술,APM솔루션 기술지원 인재 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45516038?rPageCode=SL&logpath=21&sn=6
㈜케이앤웍스,[신입/경력] 카카오맵&카카오내비 도로데이터 업데이트 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45515392?rPageCode=SL&logpath=21&sn=6
㈜가온솔루션,KIOSK 프로그램 개발자 모집(C#),https://www.jobkorea.co.kr/Recruit/GI_Read/45515394?rPageCode=SL&logpath=21&sn=6
KCC정보통신,[KCC정보통신] 개발/PM/아키텍처 경력사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45511020?rPageCode=SL&logpath=21&sn=6
㈜지티유솔루션,[프리렌서]Python개발자,https://www.jobkorea.co.kr/Recruit/GI_Read/45515326?rPageCode=SL&logpath=21&sn=6
카카오페이,[계약직] 데이터엔지니어 - DW 개발 및 운영,https://www.jobkorea.co.kr/Recruit/GI_Read/45515181?rPageCode=SL&logpath=21&sn=6
팀스파르타㈜,"[내일배움캠프] 온라인 튜터 대규모 모집 (데이터/백앤드/AI) - 재택근무, 사이드잡 가능",https://www.jobkorea.co.kr/Recruit/GI_Read/45515080?rPageCode=SL&logpath=21&sn=6
㈜카카오페이,데이터 사이언티스트 - 데이터기술팀,https://www.jobkorea.co.kr/Recruit/GI_Read/45515054?rPageCode=SL&logpath=21&sn=6
㈜카카오페이,데이터 엔지니어 - 데이터플랫폼팀,https://www.jobkorea.co.kr/Recruit/GI_Read/45515029?rPageCode=SL&logpath=21&sn=6
㈜카카오페이,데이터 엔지니어 - DW / BI 시스템 운영 및 개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45515010?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(합성생물),https://www.jobkorea.co.kr/Recruit/GI_Read/45514945?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(생물정보기술),https://www.jobkorea.co.kr/Recruit/GI_Read/45514926?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(분석/평가),https://www.jobkorea.co.kr/Recruit/GI_Read/45514903?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(탄소중립),https://www.jobkorea.co.kr/Recruit/GI_Read/45514882?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(알칼라인수전해),https://www.jobkorea.co.kr/Recruit/GI_Read/45514872?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(인공지능기술),https://www.jobkorea.co.kr/Recruit/GI_Read/45514861?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - 품질보증(QA),https://www.jobkorea.co.kr/Recruit/GI_Read/45514811?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - 품질관리(QC),https://www.jobkorea.co.kr/Recruit/GI_Read/45514795?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - 마케팅,https://www.jobkorea.co.kr/Recruit/GI_Read/45514775?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(접착소재),https://www.jobkorea.co.kr/Recruit/GI_Read/45514758?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(차세대소재),https://www.jobkorea.co.kr/Recruit/GI_Read/45514741?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - 첨단소재 RO멤브레인사업담당/R&D,https://www.jobkorea.co.kr/Recruit/GI_Read/45514730?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(TPEE),https://www.jobkorea.co.kr/Recruit/GI_Read/45514699?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(친환경 EP),https://www.jobkorea.co.kr/Recruit/GI_Read/45514676?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(e-Mobility),https://www.jobkorea.co.kr/Recruit/GI_Read/45514655?rPageCode=SL&logpath=21&sn=6
㈜코드랩이앤티,"AI인공지능, 빅데이터(파이썬, 자연어,SST,TTS, 머신러닝,딥러닝, 프로젝트 ) 강사 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45514654?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(Display),https://www.jobkorea.co.kr/Recruit/GI_Read/45514625?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - R&D(OLED),https://www.jobkorea.co.kr/Recruit/GI_Read/45514611?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - 첨단소재 양극재/R&D,https://www.jobkorea.co.kr/Recruit/GI_Read/45514583?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - 공정개발(LFP),https://www.jobkorea.co.kr/Recruit/GI_Read/45514522?rPageCode=SL&logpath=21&sn=6
LG화학,2024년 9월 신입사원 모집 - 공정개발(양극재),https://www.jobkorea.co.kr/Recruit/GI_Read/45514508?rPageCode=SL&logpath=21&sn=6
㈜커먼컴퓨터,[커먼컴퓨터] 병역특례 전문연구요원 채용 (석사 이상),https://www.jobkorea.co.kr/Recruit/GI_Read/45514351?rPageCode=SL&logpath=21&sn=6
㈜에프엔블럭,(주)에프엔블럭 기업솔루션운영 및 ERP유지보수 신입·경력 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45513779?rPageCode=SL&logpath=21&sn=6
㈜에프엔블럭,(주)에프엔블럭 Web기반 업무용 솔루션 개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45513729?rPageCode=SL&logpath=21&sn=6
㈜이벌브소프트,[이벌브소프트] DBA 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45513126?rPageCode=SL&logpath=21&sn=6
㈜휴비스,[(주) 휴비스] 기술연구소 C/C++ 개발자 신입 및 경력자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45512870?rPageCode=SL&logpath=21&sn=6
오토앤㈜,[경기도 안양/코스닥 강소기업] 데이터분석 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45512669?rPageCode=SL&logpath=21&sn=6
㈜온품,RMS 본부 SW 개발팀 Ai 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45512568?rPageCode=SL&logpath=21&sn=6
㈜한국클라우드,(주)한국클라우드 AI 개발자 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45507453?rPageCode=SL&logpath=21&sn=6
㈜스타랩스,[스타랩스] AWS 클라우드 TA 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45512358?rPageCode=SL&logpath=21&sn=6
이지케어텍㈜,[의료IT1위] 2024년 S/W 개발자(경력) 대규모 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45512246?rPageCode=SL&logpath=21&sn=6
㈜디엑스웨이브,[서울/염창역/프리] KB 국민은행 IB 통합플랫폼 구축 - 고급 ETL,https://www.jobkorea.co.kr/Recruit/GI_Read/45512095?rPageCode=SL&logpath=21&sn=6
㈜수산아이앤티,[코스닥상장사 수산INT] WAF팀 보안솔루션 개발자 (경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45511933?rPageCode=SL&logpath=21&sn=6
㈜올포랜드,DB구축 계약직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45511910?rPageCode=SL&logpath=21&sn=6
한국펀드평가,[한국펀드평가] OCIO컨설팅본부 신입/경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45511360?rPageCode=SL&logpath=21&sn=6
㈜하이퍼놀로지,[하이퍼놀로지] AI R&D 연구소장를 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45510829?rPageCode=SL&logpath=21&sn=6
㈜하이퍼놀로지,[하이퍼놀로지] AI 비전 R&D 개발자를 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45510783?rPageCode=SL&logpath=21&sn=6
㈜두원전자통신,[(주)두원전자통신] 인공지능 AI 서비스 개발 및 유지보수 경력직(팀장급) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45510704?rPageCode=SL&logpath=21&sn=6
에이지엘㈜,"[Reserve with Google] 글로벌 골프 플랫폼 개발 채용(API, DB, 웹개발, QA, 인프라, 결제연동)",https://www.jobkorea.co.kr/Recruit/GI_Read/45501347?rPageCode=SL&logpath=21&sn=6
㈜위즈코리아,24년도 하반기 직무별 신입/경력 정기채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45510233?rPageCode=SL&logpath=21&sn=6
제이에스엘인재개발원㈜,[국비지원 전액무료]미국 -한식 미슐랭 레스토랑- 세프 양성과정 참가자 모집 / 해외취업 /훈령수당지급/정착지원급/조리관련 전공자,https://www.jobkorea.co.kr/Recruit/GI_Read/45504156?rPageCode=SL&logpath=21&sn=6
에스엠하이플러스㈜,[SM하이플러스] Data Analyst 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45509658?rPageCode=SL&logpath=21&sn=6
주식회사 위메이드,ML Engineer(LLM/프롬프트),https://www.jobkorea.co.kr/Recruit/GI_Read/45509460?rPageCode=SL&logpath=21&sn=6
㈜비바리퍼블리카,[토스뱅크] Risk Manager (Risk Component),https://www.jobkorea.co.kr/Recruit/GI_Read/45509026?rPageCode=SL&logpath=21&sn=6
㈜비바리퍼블리카,[토스뱅크] CSS Modeler (기획/운영),https://www.jobkorea.co.kr/Recruit/GI_Read/45509028?rPageCode=SL&logpath=21&sn=6
㈜비바리퍼블리카,[토스뱅크] ML Data Assistant,https://www.jobkorea.co.kr/Recruit/GI_Read/45509067?rPageCode=SL&logpath=21&sn=6
㈜비바리퍼블리카,[토스뱅크] Risk Manager (리스크 기획),https://www.jobkorea.co.kr/Recruit/GI_Read/45509021?rPageCode=SL&logpath=21&sn=6
㈜비바리퍼블리카,[토스뱅크] Risk Manager (신용리스크),https://www.jobkorea.co.kr/Recruit/GI_Read/45509020?rPageCode=SL&logpath=21&sn=6
퍼포먼스바이티비더블유에이,[퍼포먼스바이TBWA] 데이터 엔지니어 (경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45508893?rPageCode=SL&logpath=21&sn=6
㈜비바리퍼블리카,2024 토스인슈어런스 전 직무 집중채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45491932?rPageCode=SL&logpath=21&sn=6
㈜한다기술,"시스템(서버,스토리지), DB, 네트워크 운영(기술지원) 기술자 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45508926?rPageCode=SL&logpath=21&sn=6
현대제철주식회사,2024 현대제철 하반기 신규채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45506127?rPageCode=SL&logpath=21&sn=6
㈜페르소나에이아이,RAG/LLM 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45507348?rPageCode=SL&logpath=21&sn=6
에스케이브로드밴드㈜,2024 Junior Talent 채용 (AI Infra) - AI DC Engineering (Infra 설계/구축),https://www.jobkorea.co.kr/Recruit/GI_Read/45507196?rPageCode=SL&logpath=21&sn=6
에스케이브로드밴드㈜,2024 Junior Talent 채용 (AI Infra) - AI/DT Infra (유선/IP Infra),https://www.jobkorea.co.kr/Recruit/GI_Read/45507177?rPageCode=SL&logpath=21&sn=6
에스케이브로드밴드㈜,2024 Junior Talent 채용 (AI Infra),https://www.jobkorea.co.kr/Recruit/GI_Read/45507144?rPageCode=SL&logpath=21&sn=6
㈜비투엔,[비투엔] 데이터 SI 영업 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45506957?rPageCode=SL&logpath=21&sn=6
㈜브릭,데이터 분석가(경력 5년 이상),https://www.jobkorea.co.kr/Recruit/GI_Read/45503945?rPageCode=SL&logpath=21&sn=6
한국자금중개,2024년 한국자금중개(주) 채용형인턴 공개채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45504303?rPageCode=SL&logpath=21&sn=6
㈜아이템베이,[아이템베이] 개발팀 데이터베이스 관리자(DBA) 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45505808?rPageCode=SL&logpath=21&sn=6
㈜에이티지,(주)에이티지(대전연구소) 서버 개발자 채용(경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45505732?rPageCode=SL&logpath=21&sn=6
한국산업은행,한국산업은행 2025년 5급 신입행원 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45504813?rPageCode=SL&logpath=21&sn=6
누리꿈소프트㈜,Oracle DBA 구인 중 입니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45505211?rPageCode=SL&logpath=21&sn=6
세림티에스지㈜,[DX본부/MSA팀] 경력사원 정규직 채용 - DBA,https://www.jobkorea.co.kr/Recruit/GI_Read/45504660?rPageCode=SL&logpath=21&sn=6
베스핀글로벌㈜,ML Engineer 담당자 영입,https://www.jobkorea.co.kr/Recruit/GI_Read/45504474?rPageCode=SL&logpath=21&sn=6
㈜세스코,(주)세스코 비즈니스 서비스 분석,https://www.jobkorea.co.kr/Recruit/GI_Read/45504309?rPageCode=SL&logpath=21&sn=6
㈜투비웨이,DX/AI 모델링 및 컨설팅 전문가 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45503500?rPageCode=SL&logpath=21&sn=6
페이크아이즈,컴퓨터 비전 인공지능(AI) 프로그램 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45503306?rPageCode=SL&logpath=21&sn=6
로지스올그룹,로지스올시스템즈 경력사원 채용 (IT시스템 개발),https://www.jobkorea.co.kr/Recruit/GI_Read/45499805?rPageCode=SL&logpath=21&sn=6
㈜케이티앤지,2024년 KT&G 경력사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45499525?rPageCode=SL&logpath=21&sn=6
㈜빅링크,생성형 AI 콘텐츠 제작 플랫폼 UX/UI 경력 디자이너 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45502153?rPageCode=SL&logpath=21&sn=6
㈜빅링크,생성형 AI 통합 콘텐츠 제작 플랫폼 데이터엔지니어 신입/경력 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45502143?rPageCode=SL&logpath=21&sn=6
㈜빅링크,생성형 AI 통합 콘텐츠 제작 플랫폼 백엔드(JAVA) 경력/신입 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45502100?rPageCode=SL&logpath=21&sn=6
㈜빅링크,생성형 AI 통합 콘텐츠 제작 플랫폼 프론트엔드(Vue) 경력/신입 개발자 채용.,https://www.jobkorea.co.kr/Recruit/GI_Read/45501968?rPageCode=SL&logpath=21&sn=6
슈프리마,[슈프리마 AI] 얼굴인식/비디오 분석 인공지능 알고리즘 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45501838?rPageCode=SL&logpath=21&sn=6
㈜코너스톤42,[CORNERSTONE42] 데이터 분석가 (계약직)모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45501734?rPageCode=SL&logpath=21&sn=6
㈜코너스톤42,[CORNERSTONE42] 데이터 분석가 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45501725?rPageCode=SL&logpath=21&sn=6
㈜에스아이시티,[SICT] AI 전문가 채용 (sLLM사업 Project Manager),https://www.jobkorea.co.kr/Recruit/GI_Read/45501568?rPageCode=SL&logpath=21&sn=6
삼성메디슨㈜,2024년 삼성메디슨 각 부문 경력사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45499367?rPageCode=SL&logpath=21&sn=6
슈프리마,[슈프리마] BioSign 알고리즘 개발자,https://www.jobkorea.co.kr/Recruit/GI_Read/45501366?rPageCode=SL&logpath=21&sn=6
플레이워크,AI 및 라이브 기반 반려동물 양육 플랫폼 프론트엔드 경력/신입 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45501057?rPageCode=SL&logpath=21&sn=6
㈜아이콘소프트,"MFC,VC++, MSSQL 신입 및 초급 개발자를 모십니다.",https://www.jobkorea.co.kr/Recruit/GI_Read/45500978?rPageCode=SL&logpath=21&sn=6
플레이워크,AI 및 라이브 기반 반려동물 양육 플랫폼 데이터엔지니어 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45500855?rPageCode=SL&logpath=21&sn=6
㈜에코아이티,[에코아이티] [DBA/Tableau 경력자] 프리랜서 구인,https://www.jobkorea.co.kr/Recruit/GI_Read/45500786?rPageCode=SL&logpath=21&sn=6
플레이워크,AI 및 라이브 기반 반려동물 양육 플랫폼 UX/UI 경력 디자이너 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45500764?rPageCode=SL&logpath=21&sn=6
㈜글로벌머니익스프레스,[영등포/GME외국계기업] DBA (데이터베이스),https://www.jobkorea.co.kr/Recruit/GI_Read/45500533?rPageCode=SL&logpath=21&sn=6
에코성진,풍력발전기 연구개발 전담부서 전문인력 구함,https://www.jobkorea.co.kr/Recruit/GI_Read/45500343?rPageCode=SL&logpath=21&sn=6
삼육오엠씨대표원장협의회,[부산서면] (주)365mc 의료 Data AI 사이언티스트 쥬니어 채용 (신입 가능),https://www.jobkorea.co.kr/Recruit/GI_Read/45500091?rPageCode=SL&logpath=21&sn=6
㈜차이커뮤니케이션,"[CHAI CRE.W] 미디어 플래너 모집(브랜드 캠페인 담당, 경력 5년 이상)",https://www.jobkorea.co.kr/Recruit/GI_Read/45499881?rPageCode=SL&logpath=21&sn=6
㈜바이브컴퍼니,프론트엔드 개발자 모집(react개발/경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45499872?rPageCode=SL&logpath=21&sn=6
