회사명,직무명,링크
㈜태정기공,[신입/경력]자동차부품 제조업 생산물류팀 생산관리 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45540600?rPageCode=SL&logpath=21&sn=6
뉴런엔지니어링㈜,반도체회사 시설 운영 인력 채용 (설비팀),https://www.jobkorea.co.kr/Recruit/GI_Read/45540599?rPageCode=SL&logpath=21&sn=6
㈜원익로보틱스,㈜원익로보틱스 각 부문별 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45535745?rPageCode=SL&logpath=21&sn=6
한진식품,식품제조 품질관리 경력자 식품관력전공자모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45540586?rPageCode=SL&logpath=21&sn=6
㈜사람인에이치에스,[기숙사지원/4조3교대] 스태츠칩팩코리아 반도체 오퍼레이터 정규직 대규모 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45523724?rPageCode=SL&logpath=21&sn=6
㈜멀텍,품질관리(QA·QC)/ISO/공정관리/생산관리 담당자 경력직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45540581?rPageCode=SL&logpath=21&sn=6
㈜삼우종합건축사사무소,삼우종합건축사사무소 경력사원 채용(인사/시공/모듈러 분야),https://www.jobkorea.co.kr/Recruit/GI_Read/45540553?rPageCode=SL&logpath=21&sn=6
㈜아이에이,자동차 전장부품 생산기술 후공정 엔지니어 경력채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45540551?rPageCode=SL&logpath=21&sn=6
㈜라테르,[경기도/동탄] (주)라테르 영업관리 경력채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45540172?rPageCode=SL&logpath=21&sn=6
㈜세일제관,(김포시) 생산직 정규 사원을 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45540114?rPageCode=SL&logpath=21&sn=6
㈜DS단석 군산2공장,디에스단석 군산2공장 품질보증팀 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45540095?rPageCode=SL&logpath=21&sn=6
㈜360 퍼스펙티브(360 Perspective),[화장품/주4.5일제] 구매생산 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45540056?rPageCode=SL&logpath=21&sn=6
